"Superkingdom"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"53558"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Miloliivirus"
"53559"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Mizyesvirus1"
"53560"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Mogamivirus"
"53561"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Mollivirussibericum"
"53562"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"MorchellaimportunaRNAvirus1"
"53563"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"MosquitoVEMvirusSDRBAJ"
"53564"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"MottsMillvirus"
"53565"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Muthillvirus"
"53566"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"MycobacteriumphageL1"
"53567"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Mytgalvirus1"
"53568"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Mytgalvirus2"
"53569"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	""
"53570"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Nadgeevirus"
"53571"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Naivirus"
"53572"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Nepavirus"
"53573"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Niehausvirus"
"53574"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"NigrosporaoryzaeunassignedRNAvirus1"
"53575"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"NocardiaphageNTR1"
"53576"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"NovosphingobiumphageN-AFCa0707-17"
"53577"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"NovosphingobiumphageN-AFNF0810-25"
"53578"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Odonata-associatedcircularvirus-12"
"53579"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Odonata-associatedcircularvirus-19"
"53580"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Odonata-associatedcircularvirus-7"
"53581"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Oldquarryswampvirus"
"53582"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"OmonoRivervirus"
"53583"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"OrganicLakevirophage"
"53584"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Orinocovirus"
"53585"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"OsedaxjaponicusRNAvirus1"
"53586"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Oystermushroomsphericalvirus"
"53587"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pacificflyingfoxassociatedmulticomponentvirus"
"53588"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PacificflyingfoxfaecesassociatedcircularDNAvirus-13"
"53589"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PacificflyingfoxfaecesassociatedcircularDNAvirus-14"
"53590"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PacificflyingfoxfaecesassociatedcircularDNAvirus-15"
"53591"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PacificflyingfoxfaecesassociatedcircularDNAvirus-2"
"53592"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PacificflyingfoxfaecesassociatedcircularDNAvirus-3"
"53593"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PacificflyingfoxfaecesassociatedcircularDNAvirus-4"
"53594"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PacificflyingfoxfaecesassociatedcircularDNAvirus-5"
"53595"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PacificflyingfoxfaecesassociatedcircularDNAvirus-7"
"53596"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PacificflyingfoxfaecesassociatedcircularDNAvirus-8"
"53597"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PacificflyingfoxfaecesassociatedcircularDNAvirus-9"
"53598"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PacmanvirusA23"
"53599"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pansavirus1"
"53600"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Papayameleiravirus2"
"53601"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pecovirussp."
"53602"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Penicilliumdigitatumyadokarivirus1"
"53603"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Periconiamacrospinosaambiguivirus1"
"53604"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Persimmonlatentvirus"
"53605"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Phaeocystisglobosavirus12T"
"53606"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Phaeocystisglobosavirusvirophage"
"53607"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PhageDP-2017a"
"53608"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Phagefuse5"
"53609"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PhageGMSE-1"
"53610"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PhageNG54"
"53611"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PhageNGI136"
"53612"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PhageNGI4"
"53613"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PhageNV18"
"53614"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PhageNV21"
"53615"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Phagesp."
"53616"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PhormidiumphageMIS-PhV1A"
"53617"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PhormidiumphageMIS-PhV1B"
"53618"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PhytophthorainfestansRNAvirus2"
"53619"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PhytophthorainfestansRNAvirus3"
"53620"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PicalivirusA"
"53621"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PicalivirusC"
"53622"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PicalivirusD"
"53623"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pinelavirus"
"53624"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PiperDNAvirus1"
"53625"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Planariaasexualstrain-specificvirus-likeelementtype2"
"53626"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PlasmoparahalstediivirusA"
"53627"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pleurochrysissp.endemicvirus1a"
"53628"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pleurochrysissp.endemicvirus1b"
"53629"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pleurochrysissp.endemicvirus2"
"53630"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pleurochrysissp.endemicvirusunk"
"53631"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pleurochrysissp.Polinton-likevirus"
"53632"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Posavirussp."
"53633"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"ProchlorococcusphageP-RSP2"
"53634"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"ProteusphagephiP4-3"
"53635"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PseudoalteromonasphageKB12-38"
"53636"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PseudomonasphageO4"
"53637"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PseudomonasphagePBSPCA1"
"53638"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PseudomonasphagephiAH14b"
"53639"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PseudomonasphagevB_PaeP_Tr60_Ab31"
"53640"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"PterostylissanguineavirusA"
"53641"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pyrobaculumgeneticelement1"
"53642"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pyrococcusabyssivirus1"
"53643"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pyruspyrifoliacrypticvirus"
"53644"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Pythiumpolarebunya-likeRNAvirus1"
"53645"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"QinghaiLakevirophage"
"53646"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Ramustuntvirus"
"53647"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Rasavirussp."
"53648"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"RhizobiumphagephiU"
"53649"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Rhizoctoniafumigatamycovirus"
"53650"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"RhizoctoniasolanidsRNAvirus1"
"53651"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"RhizoctoniasolanidsRNAvirus5"
"53652"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Rhizoctoniasolanipositive-strandRNAvirus1"
"53653"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"RhodobacterphageRcNL1"
"53654"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Riceyellowmottlevirussatellite"
"53655"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Rockfishnackednavirus"
"53656"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Rodentstool-associatedcirculargenomevirus"
"53657"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Roldavirus"
"53658"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Rootlesionnematodevirus"
"53659"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Rosellinianecatrixfusagravirus2"
"53660"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Rosellinianecatrixfusagravirus3"
"53661"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Rudphivirus4"
"53662"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Rudphivirus5"
"53663"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SaccharomycesparadoxusL-AvirusM45satellite"
"53664"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SaccharomycesparadoxusL-AvirusM62satellite"
"53665"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SaccharomycesparadoxusL-AvirusM74satellite"
"53666"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SaintFlorisvirus"
"53667"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Saiwaichovirus"
"53668"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SalarivirusMos8CM0"
"53669"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SalicolaphageCGphi29"
"53670"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SalinibactervirusM1EM-1"
"53671"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SalinibactervirusM8CR30-2"
"53672"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Salisaetaicosahedralphage1"
"53673"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SalmonellaphageSEN2"
"53674"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Salviavirus"
"53675"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SanBernardovirus"
"53676"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiaatyidshrimpvirus1"
"53677"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiaatyidshrimpvirus2"
"53678"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiaatyidshrimpvirus3"
"53679"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiaatyidshrimpvirus4"
"53680"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxianoda-likevirus1"
"53681"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiapartiti-likevirus1"
"53682"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiapicorna-likevirus1"
"53683"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiapicorna-likevirus10"
"53684"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiapicorna-likevirus11"
"53685"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiapicorna-likevirus13"
"53686"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiapicorna-likevirus2"
"53687"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiapicorna-likevirus3"
"53688"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiapicorna-likevirus5"
"53689"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiapicorna-likevirus7"
"53690"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiapicorna-likevirus9"
"53691"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiareo-likevirus1"
"53692"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiasobemo-likevirus5"
"53693"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiatombus-likevirus2"
"53694"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiatombus-likevirus4"
"53695"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiatombus-likevirus5"
"53696"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiatombus-likevirus6"
"53697"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiatombus-likevirus7"
"53698"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiatombus-likevirus9"
"53699"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiawaterstridervirus11"
"53700"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiawaterstridervirus13"
"53701"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiawaterstridervirus14"
"53702"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiawaterstridervirus19"
"53703"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SanxiaWaterStriderVirus2"
"53704"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiawaterstridervirus20"
"53705"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiawaterstridervirus6"
"53706"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiawaterstridervirus8"
"53707"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sanxiawaterstridervirus9"
"53708"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SclerophthoramacrosporavirusA"
"53709"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SclerotiniasclerotiorumdsRNAmycovirus-L"
"53710"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SclerotiniasclerotiorumRNAvirusL"
"53711"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sclerotiniasclerotiorumtetramycovirus-1"
"53712"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Sclerotiumhydrophilumvirus1"
"53713"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SclerotiumrolfsiimycovirusdsRNA1"
"53714"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SclerotiumrolfsiiRNAvirus1"
"53715"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SclerotiumrolfsiiRNAvirus2"
"53716"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"SclerotiumrolfsiiunassigneddsRNAvirus2"
"53717"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Seaturtletornovirus1"
"53718"	"Viruses"	"Viruses"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Viruses_UN"	"Setosphaeriaturcicaambiguivirus1"
