EC_number	C1-C-T0	C1-C-T1	C1-C-T4	C1-C-T6	C2-R-T0	C2-R-T1	C2-R-T4	C2-R-T6	C3-C-T0	C3-C-T1	C3-C-T4	C3-C-T6	C4-R-T0	C4-R-T1	C4-R-T4	C4-R-T6	C5-C-T0	C5-C-T1	C5-C-T4	C5-C-T6	C6-R-T0	C6-R-T1	C6-R-T4	C6-R-T6	P1-C-T0	P1-C-T1	P1-C-T4	P1-C-T6	P2-R-T0	P2-R-T1	P2-R-T4	P2-R-T6	P3-C-T0	P3-C-T1	P3-C-T4	P3-C-T6	P4-R-T0	P4-R-T1	P4-R-T4	P4-R-T6	P5-C-T0	P5-C-T1	P5-C-T4	P5-C-T6	P6-R-T0	P6-R-T1	P6-R-T4	P6-R-T6	EC_class
3.4.24.78	0.254972009969533	0.2868435112157247	0.3505865137081078	0.09561450373857479	0.2231005087233414	0.5736870224314492	0.44620101744668267	0.47807251869287426	0.1593575062309581	0.09561450373857479	0.0637430024923832	0.1593575062309581	0.1274860049847664	1.1792455461090903	0.3505865137081078	0.3505865137081078	0.1912290074771496	0.0956145037385748	0.1274860049847664	0.3187150124619162	0.2868435112157245	0.9561450373857491	0.3505865137081079	0.2868435112157245	0.2549720099695329	0.3187150124619162	0.15935750623095798	0.47807251869287426	0.0956145037385748	0.956145037385749	0.44620101744668267	0.1593575062309581	0.22310050872334142	0.25497200996953295	0.2231005087233414	0.254972009969533	0.5099440199390659	0.47807251869287415	0.25497200996953295	0.2231005087233412	0.09561450373857479	0.0956145037385748	0.1593575062309581	0.5418155211852576	0.1593575062309581	0.6055585236776411	0.35058651370810767	0.5736870224314493	hydrolase
3.4.24.89	0.0	0.254972009969533	0.0637430024923832	0.0	0.0637430024923832	0.5736870224314494	0.3824580149542996	0.2231005087233413	0.1274860049847664	0.0	0.0	0.0	0.0956145037385748	0.7330445286624078	0.3505865137081079	0.15935750623095798	0.0318715012461916	0.0	0.0	0.0318715012461916	0.0637430024923832	0.4462010174466828	0.2549720099695329	0.0637430024923832	0.0637430024923832	0.0956145037385748	0.0318715012461916	0.0	0.09561450373857479	0.4143295162004912	0.1593575062309581	0.0	0.0	0.0	0.0637430024923832	0.0318715012461916	0.1274860049847664	0.22310050872334128	0.0637430024923832	0.0637430024923832	0.0	0.0956145037385748	0.0	0.0318715012461916	0.0637430024923832	0.4780725186928745	0.1593575062309581	0.4143295162004912	hydrolase
3.4.25.1	105.11221110993999	116.23536504486087	113.68564494516555	105.4627976236481	88.82587397313607	102.785591518968	74.19685490113412	87.00919840210315	97.59053681583877	83.28023275629873	84.71445031237735	84.39573529991543	95.26391722486679	105.30344011741715	98.10048083577783	99.18411187814834	107.43883070091199	100.45897192799602	84.01327728496113	90.06886252173754	117.09589557850805	127.64536249099748	95.83760424729823	92.29986760897096	93.09665514012575	74.70679892107317	99.47095538936408	94.49900119495818	88.02908644198128	91.53495157906237	99.27972638188693	79.83811062171003	86.40363987842551	78.85009408307809	60.460237864025515	73.65503937994885	91.34372257158522	63.13744396870562	64.95411953973854	75.66294395845892	65.78277857213952	77.86207754444615	88.09282944447367	92.80981162891003	84.39573529991543	106.10022764857193	77.3202620232609	84.77819331486974	hydrolase
3.4.25.2	65.65529256715475	83.21648975380634	80.15682563417194	75.91791596842846	59.089763310439274	62.11755592882748	58.67543379423878	65.8146500733857	70.11730274162157	53.86283710606384	61.89445542010414	58.64356229299259	65.0816055447233	60.65146687150266	67.98191215812673	71.10531928025352	83.05713224757538	66.03775058210904	53.034178073662865	65.27283455220045	70.4360177540835	81.0492276690653	73.55942487621027	69.12928620298963	80.95361316532673	73.33632436748692	96.85749228717636	83.15274675131396	92.4910966164481	80.15682563417194	87.48727092079602	72.7307658438093	85.2881373348088	75.0255139335351	61.12953939019554	66.26085109083239	77.2883905220147	57.30495924065254	67.91816915563436	79.5831386117405	68.84244269177391	69.95794523539062	77.73459153946138	76.04540197341322	81.39981418277341	98.64229635696309	76.68283199833705	80.37992614289529	hydrolase
3.5.-.-	66.67518060703289	79.48752410800192	76.81031800332183	76.33224548462894	59.28099231791642	66.77079511077146	54.659624637218634	62.7868574549975	66.2289795895862	57.368702243144924	59.7590648366093	58.29297577928448	64.63540452727662	71.29654828773067	74.64305591858079	74.03749739490316	79.39190960426335	67.53571114068005	59.21724931542404	62.595628447520355	78.18079255690806	85.86182435724024	66.57956610329431	62.085684427581285	66.54769460204811	54.054066113541	79.2006805967862	70.97783327526875	65.04973404347712	74.96177093104271	77.19277601827612	62.11755592882747	63.74300249238325	59.02602030794689	52.20551904126188	56.79501522071347	67.47196813818768	46.94672133564026	51.05814499639898	60.1415228515636	50.388843470228956	56.76314371946728	63.806745494875635	69.09741470174345	62.34065643755082	83.08900374882157	64.15733200858375	72.38017933010119	hydrolase
3.5.1.-	2263.099688988329	2889.6615319872103	2729.2522662151277	2659.0393489697676	2105.463243824665	2119.7416763829588	1974.1207871891095	2191.070096171936	2220.678720829648	1948.3367426809405	2145.461977888636	2081.65523239376	2256.0242157116745	2136.4742145372097	2289.6486495264066	2485.499024684254	2797.616636388209	2360.3396392904597	2001.0203342408952	2324.0698708722934	2709.3963209387503	2735.913409975582	2337.6790019044174	2229.889584689797	2416.975297004942	2075.2809321445216	2845.0095587412957	2575.312915196022	2408.2106341622393	2353.7103670312517	2874.6181833990076	2279.5135121301178	2217.172855692567	2088.029532642998	1835.8303432818839	1964.4955938127596	2332.7707907125036	1501.8170102217955	1807.082249157819	2183.42093587285	1793.0906601107408	2068.332944872852	2365.8534090060507	2545.831776543295	2284.2623658158	2847.4955358384987	2149.541530048148	2455.2529700016185	hydrolase
3.5.1.1	105.4627976236481	139.18284594211886	137.30242736859353	130.41818309941615	98.35545284574737	101.35137396288937	93.09665514012573	106.00461314483336	102.0206754890594	90.73816404790756	102.53061950899847	106.5783001672648	105.97274164358716	101.16014495541222	106.76952917474195	116.36285104984563	136.50563983743874	110.30726581306922	94.33964368872721	109.606092785653	125.98804442619551	133.47784721905055	111.86896937413262	103.77360805759994	117.6058395984471	101.51073146912033	137.93985739351737	122.76902280033015	122.9921233090535	111.10405334422401	134.65709276515963	111.86896937413262	112.12394138410215	99.56656989310264	86.4355113796717	93.44724165383384	112.60201390279502	74.77054192356556	85.09690832733165	110.14790830683826	95.45514623234392	101.00078744918126	108.33123273580534	115.75729252616799	106.610171668511	143.77234212157043	98.83352536444023	112.98447191774932	hydrolase
3.5.1.10	62.43627094128939	70.34040325034492	69.95794523539062	67.56758264192625	54.882725145941976	71.519648796454	54.595881634726254	61.2888968964265	61.73509791387318	49.65579894156655	50.739429983937065	52.109904537523306	57.687417255606846	79.16880909554	69.6711017241749	64.76289053226138	72.02959281639308	59.50409282663976	48.47655339545746	57.30495924065254	63.36054447742895	89.43143249681371	61.16141089144173	60.523980866517896	71.39216279146925	57.81490326059161	83.3439757587911	72.06146431763926	75.94978746967465	88.63464496565892	80.3161831404029	61.79884091636556	69.70297322542109	59.886550841594065	52.747334562447136	53.22540708114001	68.33249867183484	56.18945669703584	55.13769715591151	60.523980866517896	56.890629724452054	62.27691343505844	62.595628447520355	65.0497340434771	62.97808646247466	93.41537015258766	65.40032055718521	66.10149358460143	hydrolase
3.5.1.100	60.17339435280979	84.96942232234689	79.64688161423288	77.51149103073804	58.35671878177686	56.34881420326679	59.63157883162453	62.62749994876655	59.21724931542404	54.7871106422034	61.41638290141126	58.48420478676163	64.38043251730709	59.56783582913214	63.9342314998604	69.00180019800487	76.23663098089037	64.25294651232231	56.15758519578964	66.35646559457096	76.42785998836752	75.24861444225843	64.41230401855327	65.0816055447233	63.07370096621323	55.966356188312496	79.71062461672526	69.73484472666728	59.822807839101685	60.58772386901028	76.0772734746594	60.26900885654836	55.83887018332773	51.85493252755377	48.317195889226504	53.12979257740144	59.56783582913215	39.99873406397049	46.91484983439407	59.69532183411692	44.30138673220636	54.56401013348006	62.882471958736076	65.78277857213952	60.93831038271839	72.06146431763926	55.10582565466532	61.51199740514984	hydrolase
3.5.1.101	13.417902024646676	13.991589047078124	13.51351652838525	13.73661703710859	12.270527979783775	11.919941466075667	9.561450373857488	11.155025436167069	15.011477086956257	9.912036887565595	10.836310423705152	10.645081416228003	13.417902024646676	13.258544518415716	13.577259530877633	14.533404568263382	15.07522008944864	12.429885486014733	9.657064877596062	13.51351652838525	15.07522008944864	16.63692365051203	10.868181924951344	13.354159022154292	17.083124667958714	16.06323662808058	19.569101765161662	17.210610672943478	15.362063600664365	18.42172772029876	15.393935101910555	13.959717545831932	17.752426194128738	14.182818054555273	10.517595411243235	13.48164502713906	16.286337136803922	11.21876843865945	12.047427471060434	14.31030405954004	12.780471999722842	13.545388029631441	17.242482174189668	19.632844767654042	16.860024159235373	20.33401779507026	14.947734084463873	17.43371118166682	hydrolase
3.5.1.103	137.8442428897788	168.40901258487656	163.3095723854859	159.6124782409277	129.4939095632766	134.49773525892866	115.3110915087213	127.26290447604316	136.76061184740828	111.32715385294735	117.92455461090901	116.68156606230754	132.74480269038813	135.9638243162535	136.44189683494636	143.8998281265552	155.2779540714456	135.26265128883728	115.18360550373653	139.91589047078125	159.07066271974242	162.64027085931588	134.84832177263678	131.27871363306332	147.692536774852	128.6971220321218	172.96663726308196	160.2817797670977	149.6685698521159	149.38172634090017	171.91487772195765	130.06759658570803	135.23077978759108	125.6055864112412	111.96458387787118	114.70553298504366	142.68871107919992	94.33964368872721	106.32332815729526	127.83659149847462	106.25958515480288	127.07167546856601	141.1588790193827	144.18667163777093	138.29044390722547	175.35699985654634	128.6971220321218	145.87586120381908	hydrolase
3.5.1.104	73.24070986374835	94.30777218748102	90.9612645566309	85.67059534976309	70.53163225782207	75.08925693602747	67.85442615314196	75.08925693602747	78.08517805316947	63.67925948989086	71.29654828773066	67.37635363444909	77.38400502575325	71.4877772952078	82.80216023760583	83.08900374882155	91.7261805865395	76.65096049709085	68.68308518554295	82.13285871143582	88.88961697562844	84.81006481611591	80.92174166408053	74.38808390861125	102.11628999279796	84.0451487862073	123.43832432650017	102.97682052644514	103.39115004264563	94.37151518997341	111.96458387787118	86.56299738465644	95.16830272112819	87.10481290584171	74.29246940487268	74.61118441733458	94.88145920991246	63.137443968705604	70.94596177402255	87.42352791830362	76.74657500082942	82.22847321517439	93.9890571750191	101.35137396288937	92.93729763389477	107.50257370340435	91.21623656660043	98.92913986817881	hydrolase
3.5.1.105	46.91484983439407	64.63540452727662	60.460237864025515	60.33275185904075	44.77945925089923	44.524487240929695	44.8750737546378	49.97451395402847	46.72362082691692	47.48853685682552	48.34906739047269	42.51658266241963	47.169821844363604	42.675940168650584	47.42479385433314	55.90261318582011	60.10965135031741	50.835044487675646	43.69582820852872	53.32102158487859	61.76696941511937	56.66752921572871	52.07803303627711	48.380938891718884	61.671354911380796	50.26135746524419	78.14892105566187	62.308784936304626	60.1415228515636	56.380685704512985	71.2009337839921	53.32102158487859	56.57191471199014	50.00638545527465	46.21367680697785	47.67976586430267	49.8470279490437	34.9949083683184	45.70373278703879	56.380685704512985	44.970688258376384	47.9347378742722	58.42046178426925	63.009957963720844	58.48420478676163	66.13336508584761	49.592055939074164	58.675433794238785	hydrolase
3.5.1.106	3.505865137081078	5.48189821434496	4.398267171974444	4.940082693159702	4.33452416948206	4.0158091570201435	3.282764628357737	3.4739936358348866	3.9201946532815692	3.6014796408196537	3.1871501246191625	3.1234071221267783	3.027792618388204	4.589496179451594	5.195054703129235	4.33452416948206	4.748853685682553	3.5058651370810785	3.0915356208805873	3.8245801495429945	4.876339690667319	6.1830712417611755	5.09944019939066	3.1552786233729706	3.9201946532815697	3.792708648296803	5.2269262043754265	4.780725186928744	4.270781166989678	4.238909665743486	4.844468189421127	3.1552786233729697	4.971954194405893	3.505865137081078	2.9640496158958207	2.932178114649629	3.824580149542994	2.9640496158958207	3.219021625865354	3.2827646283577367	4.015809157020144	3.2508931271115453	3.378379132096311	4.462010174466828	3.4421221345886948	4.6213676806977855	3.72896564580442	3.473993635834887	hydrolase
3.5.1.107	45.51250377956164	54.404652627249106	55.77512718083535	52.71546306120095	43.313370193574414	44.460744238437314	38.78761701661521	44.620101744668276	41.177979610079575	38.56451650789187	44.81133075214542	39.13820353032332	46.819235330655495	42.93091217862012	46.94672133564026	51.09001649764517	57.97426076682257	48.15783838299554	39.64814755026238	49.05024041788891	55.55202667211201	56.57191471199013	47.71163736554886	45.86309029326975	51.56808901633805	42.93091217862012	56.603786213236326	50.962530492660406	48.57216789919604	47.10607884187122	50.898787490168026	46.245548308224045	45.671861285792595	42.13412464746533	40.44493508141717	40.98675060260243	49.27334092661225	33.114489794793094	38.405159001660905	44.1420292259754	37.89521498172184	44.01454322099063	46.50052031819358	49.91077095153609	46.14993380448547	57.78303175934542	42.93091217862012	54.62775313597245	hydrolase
3.5.1.108	129.1433230495685	176.05817288396256	175.4844858615311	166.52859401135126	117.79706860592425	118.37075562835571	127.70910549348986	132.68105968789575	125.73307241622598	119.32690066574146	134.97580777762155	137.78049988728642	138.2267009047331	122.67340829659157	139.50156095458075	152.95133448047363	175.2295138515616	147.8200227798368	121.4304197479901	144.21854313901713	166.4967225101051	156.20222760758517	146.70452023622008	142.75245408169232	139.62904695956553	127.32664747853555	175.9306868789778	151.8995749393493	149.82792735834684	136.6968688449159	168.3771410836304	142.62496807670755	132.1073726654643	132.42608767792623	112.41078489531787	121.87662076543678	133.86030523400484	96.60252027720682	112.21955588784073	135.67698080503777	111.70961186790166	116.80905206729231	142.24251006175325	155.78789809138468	131.4061996380481	171.46867670451095	131.50181414178667	140.71267800193604	hydrolase
3.5.1.11	215.48321992550163	277.3458038443596	261.50566772500235	252.96410539102297	194.00182808556846	193.33252655939845	181.98627211575422	205.1887250229817	208.21651764136993	181.2532275870918	209.9375787086643	201.4278878759311	203.53140695817976	189.53981791110164	205.41182553170506	237.7295277953434	260.74075169509376	221.06073264358517	191.6433369933503	225.17215630434387	254.8126524633021	249.64946926141906	223.10050872334142	219.43528608002939	216.3437504591488	192.34451002076648	266.76446543062394	233.55436113209228	220.1683306086918	212.26419829963626	266.5732364231468	203.7226359656569	200.91794385599204	201.93783189587018	156.5209426200471	187.18132681888343	204.29632298808835	136.47376833619256	157.28585864995568	196.36031917778664	159.83557874965103	184.44037771171097	223.8972962544962	242.73335349099546	205.571183037936	246.4304476355537	189.6354324148402	207.83405962641564	hydrolase
3.5.1.110	154.5767810440294	192.599482030736	184.88657872915763	180.3926970534446	148.8399108197149	143.29426960287753	129.62139556826133	156.4571996175547	149.09488282968442	131.78865765300236	138.8960024309031	141.5732085355832	156.20222760758514	145.23843117889524	163.37331538797827	170.5762746696176	195.46791714289324	161.4291538119606	133.28661821157337	156.90340063500136	178.41666397618073	192.82258253945935	160.34552276959008	150.019156365824	196.99774920271045	152.44139046053454	210.57500873358808	195.14920213043132	188.8386448836854	180.3608255521984	197.66705072888047	167.64409655496794	175.26138535280776	162.8633713680392	149.190497333423	157.38147315369423	184.79096422541906	124.61756987260925	142.81619708418467	171.53241970700333	156.58468562253947	164.45694643034878	174.14588280919105	185.17342224037336	168.44088408612274	220.93324663860037	166.11426449515076	192.599482030736	hydrolase
3.5.1.111	5.386283710606385	5.131311700636851	5.736870224314493	4.844468189421127	5.418155211852576	6.342428747992133	4.653239181943977	4.90821119191351	5.8962277305454505	4.238909665743486	3.6014796408196528	3.0277926183882036	4.270781166989678	7.266702284131691	6.820501266685008	6.852372767931199	5.067568698144468	4.366395670728252	4.047680658266336	3.9201946532815692	4.493881675713019	8.477819331486973	4.90821119191351	4.876339690667319	6.5017862542230915	4.3026526682358694	6.756758264192625	5.195054703129235	5.067568698144468	7.489802792855032	6.5017862542230915	3.72896564580442	5.800613226806876	4.366395670728252	4.047680658266336	3.72896564580442	6.055585236776409	5.003825695652085	4.430138673220636	4.079552159512527	4.525753176959211	5.067568698144468	4.175166663251102	4.52575317695921	5.386283710606385	7.7447748028245655	4.876339690667319	6.310557246745942	hydrolase
3.5.1.112	3.7608371470506112	4.047680658266336	4.653239181943977	4.398267171974444	2.8046921096648627	2.1991335859872216	3.8564516507891864	3.0915356208805873	2.1353905834948383	2.995921117142012	3.3465076308501205	3.442122134588695	2.677206104680096	2.8046921096648623	2.3903625934643715	3.2508931271115453	4.653239181943977	3.34650763085012	3.378379132096312	3.378379132096313	3.34650763085012	3.5377366383272704	2.7409491071724794	2.8046921096648627	2.517848598449138	1.9760330772638803	3.410250633342504	2.5497200996953295	2.0397760797562636	3.314636129603929	2.071647581002455	2.4859770972029467	2.7409491071724794	2.677206104680096	1.1155025436167065	1.3704745535862395	2.0397760797562636	0.8605305336471736	1.7848040697867305	2.294748089725797	1.5298320598171977	1.7210610672943474	2.071647581002455	2.7090776059262875	2.8046921096648623	3.155278623372971	2.262876588479605	2.5178485984491386	hydrolase
3.5.1.115	242.73335349099546	322.41210660647454	318.7468839631625	302.07808881140426	238.7812873364677	225.0127987981129	222.17623518720185	246.3667046330613	254.11147943588585	223.06863722209522	238.39882932151338	238.46257232400578	253.9202504284087	222.43120719717137	246.55793364053844	276.42153030822	319.7349005017944	257.0755290517817	223.86542475325	272.8519221686465	304.94652392356153	290.1581473453286	253.6015354159468	257.4898585679822	257.0755290517817	227.3394183890849	324.8662122024313	293.40904047244015	264.5972033458829	243.59388402464262	309.15356208805883	245.05997308196743	237.2514552766505	237.88888530157433	194.22492859429178	222.04874918221708	243.6894985283812	163.24582938299352	197.09336370644903	238.68567283272913	188.71115887870064	217.7779680152274	258.44600360536793	290.47686235779054	249.29888274771093	308.26116005316544	229.15609396011783	264.0235163234515	hydrolase
3.5.1.118	72.44392233259357	82.16473021268202	76.42785998836753	70.53163225782207	66.57956610329431	71.13719078149971	54.72336763971102	67.28073913071053	75.40797194848939	57.0818587319292	60.237137355302174	55.743255679589154	68.1731411656039	78.30827856189283	73.14509536000979	72.47579383383976	81.71852919523533	67.05763862198718	61.607611908888416	64.69914752976901	78.0214350506771	92.5229681176943	66.64330910578668	62.181298931319866	90.73816404790757	71.04157627776114	95.67824674106727	86.69048338964123	89.8457620130142	95.39140322985155	87.80598593325793	68.45998467681962	83.85391977873017	70.7866042677916	64.60353302603043	63.13744396870561	85.60685234727072	58.452333285515444	59.472221325393576	70.46788925532968	69.00180019800487	76.39598848712133	72.95386635253263	77.76646304070758	73.4638103724717	97.0805927958997	72.50766533508595	80.76238415784958	hydrolase
3.5.1.124	10.326366403766086	11.123153934920877	10.80443892245896	9.912036887565595	8.350333326502204	9.465835870118912	7.712903301578373	10.03952289255036	9.657064877596062	6.8842442691773895	7.808517805316947	7.649160299085989	9.242735361395571	9.561450373857486	13.73661703710859	8.86027734644127	9.848293885073213	8.700919840210313	6.597400757961665	8.700919840210313	8.541562333979355	10.740695919966576	12.015555969814242	8.764662842702696	16.86002415923537	11.633097954859942	20.302146293824066	16.79628115674299	18.357984717806378	15.298320598171982	15.967622124342004	13.290416019661908	15.29832059817198	13.481645027139058	13.290416019661908	11.760583959844709	16.190722633065345	11.123153934920877	12.14304197479901	13.226673017169524	13.226673017169524	15.234577595679598	12.90795800470761	14.342175560786233	14.31030405954004	18.23049871282161	12.780471999722842	15.648907111880089	hydrolase
3.5.1.125	67.85442615314197	91.98115259650903	88.92148847687464	85.41562333979357	61.99006992384271	61.671354911380796	63.743002492383255	73.65503937994885	66.6433091057867	61.92632692135033	67.3763536344491	66.54769460204813	72.3164363276088	65.65529256715476	70.14917424286777	78.40389306563141	88.315929953197	76.5234744921061	63.29680147493657	76.33224548462896	91.82179509027809	86.18053936970216	75.18487143976606	71.74274930517736	69.38425821295917	59.7590648366093	82.41970222265155	72.41205083134737	65.84652157463191	66.73892360952527	78.75447957933952	66.57956610329431	58.96227730545451	59.63157883162453	47.71163736554886	60.045908347825026	61.958198422596524	41.52856612378769	48.890882911657954	59.12163481168547	51.50434601384567	53.48037909110955	70.88221877153018	75.66294395845892	67.24886762946433	79.5831386117405	60.68333837274886	71.1690622827459	hydrolase
3.5.1.126	30.150440178897284	39.010717525338556	40.47680658266337	33.97502032844028	29.89546816892775	29.28990964525011	28.14253560038721	30.086697176404897	29.799853665189175	24.987256977014237	27.282005066740034	30.69225570008254	31.90337274743782	32.19021625865355	31.807758243699247	31.393428727498755	39.74376205400096	33.68817681722455	25.43345799446092	30.50102669260539	38.59638800913807	42.73968317114298	28.58873661783389	28.74809412406485	42.58032566491202	31.170328218775413	42.707811669896785	38.59638800913806	41.59230912628008	44.52448724092971	35.12239437330318	28.97119463278819	40.25370607394003	32.54080277236166	30.11856867765109	28.046921096648635	42.867169176127746	26.293988528108095	29.385524148988683	36.30163991941227	30.979099211298266	34.22999233840981	35.0267798695646	34.357478343394575	37.60837147050612	44.39700123594494	33.17823279728549	40.22183457269384	hydrolase
3.5.1.128	109.92480779811493	125.2868713987793	126.24301643616504	117.19151008224662	95.23204572362059	107.08824418720387	86.84984089587218	100.58645793298078	112.18768438659453	88.73025946939748	101.6382174741051	90.03699102049134	101.95693248656701	102.11628999279797	109.38299227692967	111.07218184297783	129.17519455081467	112.41078489531787	90.45132053669184	102.94494902519895	122.48217928911443	127.64536249099747	105.23969711492475	97.0487212946535	135.70885230628394	112.18768438659453	147.7244082760982	128.76086503461417	138.2267009047331	128.63337902962942	139.40594645084218	110.4028803168078	127.64536249099747	111.99645537911738	99.40721238687169	98.86539686568644	129.0795800470761	88.63464496565892	101.67008897535129	121.01609023178962	107.63005970838913	115.08799099999797	118.46637013209428	123.21522381777683	123.21522381777683	152.02706094433407	114.92863349376701	126.46611694488838	hydrolase
3.5.1.13	314.348616791188	423.1260505444401	395.07912944779144	381.6612274231448	297.3292351257217	304.46845140486863	295.9906320733817	330.5393394242534	315.43224783355856	276.64463081694333	318.68314096067013	305.1377529310387	315.2410188260814	304.50032290611483	330.0931384068067	363.2713712040922	405.2142668440804	333.8539755538573	297.8073076444146	327.0972172896647	394.2185989141443	382.7448584655153	349.1841676532755	327.7346473145885	357.5026294785315	296.213732582105	419.9389004198209	374.9682121614445	357.72572998725485	372.16352005177964	435.52406452920866	340.67447682054234	332.642858506502	314.98604681611187	286.3016956945394	290.6680913652676	336.2124666460755	230.17598199999594	277.05896033314383	341.8537223666514	279.8636524428087	307.6237300282416	347.30374907975016	377.8047757723556	341.02506333425043	439.4761306837364	342.7142529002986	377.23108874992414	hydrolase
3.5.1.131	20.14278878759311	26.644575041816204	24.796027969537086	25.497200996953303	21.672620847410307	23.712396927166573	19.441615760176894	22.086950363610796	21.353905834948392	19.37787275768451	20.270274792577876	19.53723026391547	21.608877844917924	24.126726443367062	23.776139929658953	25.337843490722346	26.293988528108095	20.206531790085492	19.632844767654042	20.90770481750171	25.78404450816903	31.170328218775413	25.529072498199493	22.947480897257975	35.75982439822701	26.166502523123327	40.15809157020146	38.91510302159998	38.72387401412283	38.18205849293757	39.775633555247154	28.779965625311043	35.82356740071939	31.90337274743782	30.72412720132873	27.600720079201952	34.73993635834888	25.369714991968536	26.517089036831436	35.63233839324224	31.807758243699247	28.206278602879593	30.277926183882048	32.95513228856215	31.552786233729712	40.66803559014052	29.54488165521964	36.1741539144275	hydrolase
3.5.1.14	15.362063600664365	21.89572135613365	21.577006343671734	20.015302782608345	14.597147570755766	17.114996169204904	15.393935101910557	16.095108129326775	14.405918563278616	14.469661565771	14.66089057324815	16.732538154250605	17.784297695374928	15.42580660315675	19.887816777623577	19.059157745222596	21.51326334117935	16.286337136803922	15.330192099418174	16.286337136803922	21.991335859872226	20.87583331625552	20.270274792577876	17.97552670285208	16.923767161727756	11.728712458598519	18.357984717806378	14.979605585710065	13.449773525892867	15.489549605649133	18.931671740237828	14.597147570755766	14.437790064524808	14.023460548324316	9.625193376349872	11.314382942398026	14.947734084463875	10.230751900027512	10.103265895042744	14.150946553309083	10.326366403766087	10.900053426197536	16.22259413431154	17.752426194128738	14.979605585710065	20.047174283854535	14.756505076986723	17.529325685405396	hydrolase
3.5.1.15	11.792455461090903	14.214689555801465	16.254465635557732	15.011477086956257	11.282511441151835	10.453852408750853	12.047427471060434	11.728712458598519	10.549466912489429	10.39010940625847	11.218768438659453	10.00765139130417	12.366142483522351	11.473740448628986	12.684857495984268	13.73661703710859	14.469661565770998	12.015555969814244	9.943908388811787	13.577259530877633	12.844215002215227	13.449773525892866	13.73661703710859	11.728712458598517	17.97552670285208	13.162930014677142	19.855945276377383	15.393935101910557	17.05125316671252	16.541309146773457	15.71265011437247	14.374047062032425	16.605052149265838	15.138963091941022	11.218768438659453	13.768488538354783	12.493628488507117	11.059410932428493	14.69276207449434	17.338096677928245	13.417902024646674	12.971701007199993	14.150946553309081	15.425806603156747	16.286337136803922	17.84804069786731	15.330192099418174	17.24248217418967	hydrolase
3.5.1.16	264.2147453309286	342.74612440154476	323.5594806513374	322.85830762392123	234.47863466823182	239.99240438382296	235.75349471807948	262.07935474743374	256.46997052810406	225.6502288230367	250.22315628385047	248.88455323151044	260.19893617390846	232.85318810467604	259.4977631464922	297.7754361431684	331.90981397783963	284.23004811353695	231.73768556105932	274.70046924092566	309.15356208805883	306.3807414796401	269.601029041535	267.46563845804013	275.84784328578854	241.87282295734826	331.90981397783963	288.75580129049615	265.6489628870072	258.06354559041364	323.655095155076	261.41005322126375	244.96435857822885	247.0678776604775	206.49545657407555	222.2718496909404	258.4778751066141	164.55256093408735	210.5431372323419	249.84069826889618	197.28459271392617	229.02860795513303	275.08292725587995	283.6244895898593	252.64539037856105	313.64744376377183	239.25935985516057	269.9516155552431	hydrolase
3.5.1.18	1068.906408794775	1355.49494800053	1280.8518920819492	1276.134909897513	987.2197511007857	978.6781887668063	924.3691506432958	1040.1264431694638	1066.2292026900948	906.0111659254894	997.1955309908437	971.1565144727051	1039.2977841370628	984.3194444873823	1076.3324685851376	1197.8585028368661	1303.5444009692378	1091.535174679571	929.2454903339632	1115.0244710980141	1249.0760053394963	1232.2797241827532	1084.0453718867159	1050.0703515582757	1114.7057560855524	979.9849203179002	1335.7664887291373	1192.1216326125518	1150.6568094912564	1086.403862978934	1363.6221808183088	1054.3411327252652	1049.0185920171514	979.5068477992073	835.5432766701597	910.2819470924791	1088.5073820611829	701.1092844137235	857.9489420462324	1009.5298019731199	830.2844789645382	949.3882791215563	1123.0560894120545	1188.7432534804555	1065.9104876776328	1315.3687279315748	1005.227149304884	1093.4793362555886	hydrolase
3.5.1.19	46.14993380448547	62.14942743007367	60.68333837274886	54.69149613846483	46.75549232816311	48.6996539041808	44.39700123594493	46.85110683190168	50.83504448767564	40.50867808390955	42.07038164497294	43.21775568983584	47.32917935059456	47.71163736554886	49.36895543035082	51.153759500137554	59.886550841594065	46.97859283688645	42.6121971661582	49.241469425366056	57.49618824812969	58.83479130046974	48.47655339545746	47.71163736554886	59.66345033287072	51.950547031292345	65.36844905593902	61.41638290141126	56.316942702020604	60.77895287648743	67.69506864691101	54.43652412849529	55.552026672112	53.06604957490905	39.616276049016186	43.50459920105156	54.21342361977195	38.11831549044518	42.325353654942475	48.094095380503155	43.79144271226729	49.0821119191351	56.54004321074394	58.388590283023056	56.92250122569824	67.82255465189579	52.26926204375426	57.655545754360645	hydrolase
