(Intercept):pval	meta$CategoryAmended Cropland:pval	meta$CategoryAmended Grassland:pval	meta$CategoryControl Grassland:pval	(Intercept):pval.padj	meta$CategoryAmended Cropland:pval.padj	meta$CategoryAmended Grassland:pval.padj	meta$CategoryControl Grassland:pval.padj
EC:4.1.3.30	2.49084007207712e-11	0.582828192603141	0.2318906441228	0.107799048062768	3.22044538615966e-08	1	0.987791475023428	0.957911399642304
EC:4.1.3.32	4.59755629823684e-36	0.484439044935368	0.331658557484852	0.296755775125345	7.8579342206001e-33	1	0.996993270723279	1
EC:4.1.3.36	1.58190157077979e-42	0.747788836549825	0.740596963226659	0.628513526069525	2.97571677104544e-39	1	1	1
EC:4.1.3.38	7.06648615473454e-08	0.774441040416832	0.0481987375501556	0.0549893894331022	0.000114559896539248	1	0.906417773866176	0.909835721983487
EC:4.1.3.39	0.0769828846808433	0.60010919239698	0.377842317466198	0.625182054405792	0.87472790261531	1	0.995540772446259	1
EC:4.1.3.4	5.58260398622511e-35	0.729383397213586	0.135647585114374	0.149735158112411	9.41800900670658e-32	1	0.980969914443293	0.974924565504595
EC:4.1.3.40	1.20181642415673e-14	0.704384136255308	0.591019298977276	0.712643274335153	2.45755030908734e-11	1	1	1
EC:4.1.3.41	1.21724840276838e-10	0.722320110624079	0.590166426928888	0.536954151285905	2.14884107630972e-07	1	1	1
EC:4.1.3.45	1.85221629700472e-13	0.636197029578219	0.283683660623758	0.39499104196337	3.52996618047108e-10	1	0.980913522017931	0.992566510677382
EC:4.1.3.46	0.0106870959838043	0.66706141184135	0.762741040686309	0.592650050641368	0.61967428006981	1	1	1
EC:4.1.3.6	3.36531150408737e-13	0.73989070309751	0.406965719847602	0.425740156285826	4.44972318631079e-10	1	0.999543805483147	1
EC:4.1.99.1	3.11762768379076e-13	0.546867814147868	0.560525358382641	0.478190635282729	5.97725894821433e-10	0.992453200842845	1	1
EC:4.1.99.12	5.16733878810904e-08	0.738755429327398	0.00887283345044114	0.0118783309416036	8.41755116312588e-05	1	0.609401527790459	0.66859864393358
EC:4.1.99.13	1.14807122142402e-12	0.516567956247458	0.330900676040833	0.534364991402718	2.12722235139184e-09	1	0.999956969281004	1
EC:4.1.99.14	1.26808286093905e-14	0.360897322620353	0.555199251630779	0.723805716946891	2.59057671148089e-11	1	0.996899958588548	1
EC:4.1.99.17	1.67879464899897e-52	0.150873861605391	0.0270188105598562	0.0949194041409146	3.5701335425742e-49	0.988843912506251	0.865801361953665	0.974490594572454
EC:4.1.99.19	0.000255732316580973	0.593729328880211	0.597277179899742	0.693612805537929	0.0217114972635297	1	1	1
EC:4.1.99.2	4.69748349089288e-11	0.426155709366138	3.49764619873572e-05	0.00047527625790969	6.04279489970262e-08	1	0.0646332128985017	0.246555350880431
EC:4.1.99.20	1.57181906379478e-12	0.765134413749579	0.570762780960064	0.689281320694426	2.94471724088252e-09	1	1	1
EC:4.1.99.22	1.22669422968787e-51	0.434388722787368	0.231153369695406	0.389391597390935	2.59077113093276e-48	1	0.990709816091971	1
EC:4.1.99.23	1.14975650528093e-10	0.750342010377292	0.0440418782377899	0.0575842916557347	2.01150050069612e-07	1	0.902667118008408	0.914583346135726
EC:4.1.99.3	9.01791972338608e-13	0.28405246612965	0.000429109704799024	0.0017426526427225	1.18848199495213e-09	1	0.385946322983609	0.556988229304567
EC:4.1.99.5	4.48971594664578e-08	0.557090954408223	0.295241260888993	0.311895596394927	5.62705744928397e-05	1	0.997971233445754	1
EC:4.2.1.1	1.24245281783565e-45	0.358703930753604	0.00279850422368025	0.00305050375641041	2.41823623940253e-42	0.995933410796823	0.41850548642876	0.414114326981825
EC:4.2.1.10	8.21957531793849e-30	0.743639523858336	0.657812134876663	0.589846820510034	1.29674474832116e-26	1	1	1
EC:4.2.1.100	4.07512967546177e-05	0.39759305852617	0.0279812913984668	0.0938948610657201	0.0615940563147522	1	0.851755201407554	0.965003760234021
EC:4.2.1.103	5.14768677892724e-22	0.492266533632778	0.442652088961153	0.573504583465143	7.47036504632525e-19	1	1	1
EC:4.2.1.104	5.80647760047015e-08	0.683396732909722	0.235439730584685	0.254052255719692	9.34516674210347e-05	1	0.999937723244487	0.984992992694698
EC:4.2.1.106	1.90299165314656e-14	0.729624716882295	0.666422676924771	0.534506154417041	3.81731694865106e-11	1	1	1
EC:4.2.1.108	1.03570385254215e-09	0.754217931633602	0.414295676080045	0.660157472020935	1.77716809886611e-06	1	0.996453863693271	1
EC:4.2.1.109	1.55610477338082e-21	0.559561798116128	0.0728673348454615	0.0366683273854908	2.24324123029351e-18	1	0.960366992895695	0.896470859306784
EC:4.2.1.11	5.36720211549326e-59	0.323780097868654	0.0664476134001687	0.0833525201900371	1.22937424294696e-55	1	0.95117026900772	0.968773981314153
EC:4.2.1.112	1.02882806516084e-12	0.33366810267308	0.000177330499724609	0.00157559802661615	1.34550428555792e-09	0.997078232319564	0.153541713937857	0.315567875232954
EC:4.2.1.113	1.00522703093041e-45	0.489476336456804	0.174347480601408	0.285941120659255	1.97126474220983e-42	1	0.996650403014981	1
EC:4.2.1.115	0.105213259974256	0.737019648249711	0.310623618296674	0.375882383336566	0.909125010534815	1	0.992462422435618	1
EC:4.2.1.117	1.73638228986167e-08	0.383388048540414	0.640840572353613	0.371825942976376	2.87695929968163e-05	1	0.995603040128916	0.9952962378768
EC:4.2.1.118	3.98539187762559e-11	0.763245721462938	0.211017295599653	0.190823611974109	6.92099983122529e-08	1	0.981885047252454	0.978237819699323
EC:4.2.1.119	0.000725434751571105	0.551557912733547	0.42807905203404	0.575453763457198	0.135187971124612	1	0.993770027077098	1
EC:4.2.1.12	9.74940232082562e-08	0.311883392318075	0.00307671476236438	0.0284786121472935	0.000121232112871499	1	0.622863160195308	0.944718051725098
EC:4.2.1.120	0.000459899498623824	0.741125037238877	0.352696109941876	0.470660531233091	0.0717269553857571	1	1	1
EC:4.2.1.126	2.29549327757557e-38	0.204716257142703	0.0355107100439836	0.222634383577564	4.03502278897354e-35	0.994984643136984	0.883756919203904	0.992400812632536
EC:4.2.1.127	1.42708727600763e-07	0.694237158020962	0.549314775779786	0.760356388608865	0.000231459427389981	1	1	1
EC:4.2.1.129	2.16158616126134e-36	0.20516956361081	0.000138549874111261	8.12146857278269e-06	3.70226118327358e-33	0.993708962007676	0.119426606640782	0.0200337882251069
EC:4.2.1.131	1.5362702625657e-08	0.461812603341454	0.221475900007294	0.133275182612705	2.48614151121089e-05	0.998748402132738	0.975785414482927	0.98040088628326
EC:4.2.1.132	4.26648155022379e-06	0.586605355820264	0.541100015942091	0.681998296830527	0.00520860093162867	1	1	0.994086270497375
EC:4.2.1.135	1.59681144286904e-50	0.34532681773045	0.671294960204431	0.636115795142544	3.30146530266069e-47	1	1	1
EC:4.2.1.136	3.99399940204104e-11	0.716857085708078	0.217217855542618	0.275610864106891	7.08560312298601e-08	1	0.99649108548798	0.998819156151486
EC:4.2.1.137	1.48781860529607e-08	0.526522969597535	0.592274374281548	0.536763964721813	2.43459470896032e-05	1	1	1
EC:4.2.1.144	2.30721466237815e-11	0.559500877660032	0.311803552978869	0.292213067015897	4.03058451389077e-08	1	0.998569118350346	1
EC:4.2.1.145	8.22753983172552e-30	0.389389959578214	0.0206207476990411	0.0936468320909485	1.2998602348154e-26	1	0.903921660068448	1
EC:4.2.1.147	8.00846255335705e-06	0.733100675316518	0.364232527525093	0.675529871915257	0.0125280467516679	1	0.996376614037506	1
EC:4.2.1.148	1.30717959511669e-31	0.649789283855153	0.607001520219754	0.733915152568475	2.11286294499757e-28	1	1	1
EC:4.2.1.149	4.92566862374394e-38	0.757496824453417	0.0180509356865326	0.0258478293188377	8.52877291254353e-35	1	0.802377609098756	0.843594969495187
EC:4.2.1.150	1.16007335776413e-63	0.163222427511187	0.00324941456279302	0.0118707502939209	2.76614960357589e-60	0.989739820299103	0.609299832045681	0.787160744558147
EC:4.2.1.151	7.81287274241055e-25	0.344912198624385	0.00732017852681783	0.0461524813549982	1.17220075102043e-21	0.999155442078992	0.71415642333977	0.91986592805798
EC:4.2.1.153	0.00855246776548448	0.557433325303209	0.032622397946805	0.105804857513849	0.622445126073772	0.999867021498736	0.815737197995189	0.964532110666179
EC:4.2.1.154	1.1657561357209e-09	0.716879484478298	0.635334137585256	0.560284337351204	1.95339338729915e-06	1	1	1
EC:4.2.1.155	8.30417629972546e-09	0.58729256835205	0.00674295470904674	0.00978597019515032	1.38444706540702e-05	1	0.653639724844564	0.704958483291949
EC:4.2.1.156	9.97088875635526e-34	0.64705125496686	0.0107610961507081	0.0151709262985672	1.65499001544972e-30	1	0.659163025784619	0.731188035581044
EC:4.2.1.157	2.3242855556882e-11	0.436923675085876	0.135374985721822	0.127357915498441	4.14670056122363e-08	1	0.96947010528729	0.980556307485919
EC:4.2.1.158	9.9396083377834e-11	0.649653193316073	0.66799979490244	0.699391571211447	1.73827102481136e-07	1	1	1
EC:4.2.1.159	2.2211399386407e-14	0.683553420238036	0.660500833118179	0.682657095878998	4.47282749033162e-11	1	1	1
EC:4.2.1.162	2.18832114073184e-33	0.608579206212962	0.0159814953793112	0.021637062874767	3.57845844982122e-30	1	0.664876104012976	0.789110087907754
EC:4.2.1.163	0.00706269226936553	0.496266111527617	0.0248805206075487	0.0476783161243157	0.536786502668465	0.992292450483417	0.808279536342518	0.932597897241551
EC:4.2.1.164	0.000820154069636954	0.655207632262477	0.236436460539506	0.171150086051592	0.292873166262215	1	0.989249732217657	0.983459015060427
EC:4.2.1.167	1.9973445561719e-07	0.750878721000273	0.747826579812398	0.683380151046606	0.000320684712282733	1	1	1
EC:4.2.1.168	2.488398938294e-09	0.39883021290647	0.337811289496134	0.305683138549004	4.18008875387697e-06	1	0.997799420623162	1
EC:4.2.1.17	5.11946608706039e-68	0.441068397044116	0.176423629643285	0.229718069560992	1.25386514682848e-64	1	0.986594375970606	0.991371123072619
EC:4.2.1.171	3.88703693823232e-05	0.674256407012848	0.4632052050411	0.643963168045457	0.051423317179833	1	0.994136766019651	0.994496321769631
EC:4.2.1.172	1.75310599370704e-11	0.445705472966012	0.461235213246552	0.429390194085828	3.08426393001715e-08	1	1	1
EC:4.2.1.19	4.06804511411831e-26	0.627475318483559	0.0560030842382071	0.0474452108552815	6.19516284959746e-23	1	0.924615808273448	0.925689793926576
EC:4.2.1.2	1.80343013920869e-59	0.753789720680566	0.0627121405392886	0.14234595221978	4.15708838569379e-56	1	0.945064251114791	0.985232918033106
EC:4.2.1.20	1.10658603441453e-64	0.258961247785077	0.0306970532427803	0.145048470794801	2.6556459035633e-61	0.988540924730239	0.866025735795432	0.951970707961661
EC:4.2.1.22	3.1949606314326e-51	0.496094540867876	0.124632480704544	0.296866382423445	6.71310957489937e-48	1	0.980787943339763	0.999052253144687
EC:4.2.1.24	1.45250332132684e-53	0.584996724971267	0.724534265215924	0.661998551183037	3.13072940042698e-50	1	1	1
EC:4.2.1.25	1.381036979505e-49	0.702666714069688	0.000159930400756682	0.00200431526337697	2.84505765402493e-46	1	0.183485172810024	0.482926969799419
EC:4.2.1.28	7.9488355951951e-05	0.697599178593676	0.191158095595355	0.302051219622499	0.0720906175755412	1	0.97264713488646	1
EC:4.2.1.3	3.54509008783494e-65	0.294723740700524	0.401426097072662	0.553661775242289	8.53237892121262e-62	0.993430565267182	1	1
EC:4.2.1.30	9.27231867675626e-10	0.565421856039343	0.35519475897398	0.314390774255133	1.54774696171055e-06	1	0.992772768696846	1
EC:4.2.1.32	3.07832557580897e-29	0.458731887826719	0.556987512506062	0.658090118746371	4.84022298193632e-26	0.999648687210631	1	1
EC:4.2.1.33	3.99265981174273e-65	0.13923279103004	0.00601448109535406	0.034519602061686	9.60078129412994e-62	1	0.697347210417958	0.907622666567963
EC:4.2.1.36	1.66574368274525e-08	0.485456234776641	0.374604680613192	0.357667540906698	2.72390926657762e-05	1	1	1
EC:4.2.1.40	2.29107858029038e-08	0.375777858178766	0.0240867223804147	0.105610386988672	2.86786776095236e-05	1	0.842863367462877	0.968469406982407
EC:4.2.1.41	4.0089229266526e-12	0.525072769692141	0.492038077870094	0.70880798765259	5.21757065994709e-09	1	1	1
EC:4.2.1.42	5.51114782809485e-35	0.49273517115375	0.000592134763695978	0.0242793304385237	9.2157555525793e-32	1	0.270802378072868	0.832263787550271
EC:4.2.1.43	1.6621053180378e-16	0.71884924099941	0.764456359286911	0.638546545920765	2.29129588104842e-13	1	1	1
EC:4.2.1.44	3.99879736373909e-62	0.386097643051367	0.120484157185659	0.107868249533787	9.42080382728087e-59	1	0.962456338211377	0.945563628481008
EC:4.2.1.45	8.30355349234232e-14	0.730353017756568	0.685119916830946	0.507857664879205	1.09982971326281e-10	1	1	1
EC:4.2.1.46	7.47097788139781e-61	0.223548229332238	0.0163736181863149	0.0737144548779956	1.73782605994694e-57	0.989444324263277	0.848163331941352	0.979932826487851
EC:4.2.1.47	3.79412170733176e-53	0.217499021611841	0.385782557257097	0.783307677786976	8.13291876935404e-50	0.996083124305091	1	1
EC:4.2.1.49	3.32155498374829e-55	0.717759263549918	0.372275911517679	0.240599437563564	7.32517956110329e-52	1	1	1
EC:4.2.1.51	0.000321216276333745	0.4450061353746	0.109116753718139	0.351324261706056	0.185526047584231	1	0.968613260820115	1
EC:4.2.1.53	6.82613687796874e-15	0.728489817374319	0.0998197607811367	0.120660544039952	1.3859909747671e-11	1	0.961818948490996	0.960772327583851
EC:4.2.1.59	4.97992644987421e-35	0.537517425525704	0.637417600323264	0.689960170545066	8.3352284293218e-32	1	1	1
EC:4.2.1.6	2.71301100773169e-48	0.454861253924507	0.0391056825710556	0.177075828266367	5.50488406573576e-45	1	0.935778253255724	0.990977479339939
EC:4.2.1.68	7.87333433715954e-22	0.75266313067469	0.437083147015349	0.252593280792823	1.13282979085262e-18	1	1	1
EC:4.2.1.7	1.20906938229769e-05	0.519187195357284	0.205141293592456	0.0764242621739799	0.0121710412945303	1	0.987732122483708	0.935608658825064
EC:4.2.1.70	2.4036327511676e-18	0.375428227668416	0.0441390726340941	0.0870467473025246	3.36296592719504e-15	1	0.937295070947855	0.941830974586941
EC:4.2.1.75	8.64412191322293e-06	0.693346389688977	0.650767127929744	0.729861980611805	0.0135235971549723	1	1	1
EC:4.2.1.77	8.58556331965733e-17	0.616255234026026	0.233234526944941	0.277414702582496	1.1769406659098e-13	1	0.992908788383538	0.984437697065768
EC:4.2.1.79	1.33089187055436e-51	0.26476202709291	0.0580112589453185	0.0408465917755544	2.81965639089683e-48	0.999184036830851	0.974587565899955	0.951088237179752
EC:4.2.1.8	4.6220538420191e-40	0.533480091557638	0.235135898019131	0.555567851415411	8.29047414672661e-37	1	0.995271996969032	1
EC:4.2.1.80	1.95745677125983e-07	0.719950346458337	0.450137277065543	0.495107419207402	0.000241350704228189	1	0.999539143542519	1
EC:4.2.1.81	6.01085422645698e-10	0.445207529078672	0.000238233700665281	0.00576262361980685	7.6642713640018e-07	0.99457815227464	0.211977686983999	0.595891155750605
EC:4.2.1.82	1.45079742022107e-20	0.248326244587168	0.0261447997966752	0.184626677461908	2.07968689964506e-17	0.999582894846256	0.89975707639878	0.998129145568279
EC:4.2.1.83	2.79748723318318e-09	0.717885546300234	0.192642636520801	0.290272616535824	4.73565108321389e-06	1	0.987177671962574	0.999870293044466
EC:4.2.1.84	1.9985202511024e-32	0.57027467660672	0.535687590237883	0.428471942811302	3.25397376182945e-29	1	1	0.99931849466826
EC:4.2.1.85	5.61566557837272e-24	0.230812498675311	1.46433769472078e-06	4.19049422697645e-06	8.34648684838264e-21	1	0.00350169709797657	0.0101830852484796
EC:4.2.1.9	1.15201487631736e-62	0.733475059378706	0.212288726688456	0.166135388932915	2.72083336608043e-59	1	0.994241072848544	0.994866490192143
EC:4.2.1.90	3.91620161893219e-12	0.641739349085727	0.126805053041654	0.050630994906442	5.13624200826422e-09	1	0.962649505743425	0.882078275518167
EC:4.2.1.96	1.2018289305706e-27	0.486485771179533	0.155881205651006	0.189905930676881	1.84939303055928e-24	1	0.958970710398863	0.980989244722052
EC:4.2.2.12	1.95538030212106e-14	0.445080478306894	0.58615688726529	0.355567986685915	3.90313840276102e-11	1	1	0.998118156949245
EC:4.2.2.17	9.6809107414525e-09	0.100866204213328	0.136707626377149	0.742799906807819	1.59598871239727e-05	0.959801739096449	0.986367398156575	1
EC:4.2.2.19	5.1084352026276e-11	0.492730220015402	0.118161814849862	0.164617447508915	8.88987489958831e-08	1	0.983190768334561	0.994806554803723
EC:4.2.2.2	3.73156570643296e-08	0.729384042515446	0.163313763351994	0.0278653013579417	6.08387074931549e-05	1	0.988983313247972	0.876222270259654
EC:4.2.2.22	9.17948009271363e-13	0.657406942061101	0.69451120175293	0.42007426007966	1.67988863444823e-09	0.998593978026394	1	1
EC:4.2.2.23	6.87843218679339e-06	0.46175042836182	0.603233960205055	0.675936216390859	0.01083881344832	0.993574998769686	1	1
EC:4.2.2.24	2.21082152290081e-08	0.309088692117191	0.667349426152122	0.728877230418116	3.6209327791718e-05	1	1	1
EC:4.2.2.25	5.80698683583236e-14	0.540155692959303	0.765425847954606	0.618861172908124	1.1480024396382e-10	1	1	1
EC:4.2.2.26	2.65794330989166e-14	0.707010544371403	0.670520503879271	0.767891093013844	5.34877159924507e-11	1	1	1
EC:4.2.2.3	8.00267112993636e-10	0.698324169325274	0.61380785460941	0.7162025934757	1.36981263881668e-06	1	1	1
EC:4.2.2.5	4.68179314760953e-13	0.69795440575449	0.502300982065532	0.570642605835263	8.86932163129961e-10	1	1	1
EC:4.2.2.6	0.652503613116058	0.340840323726313	0.00218353962976311	0.0127127799375721	1	1	0.509487629188946	0.773257118373722
EC:4.2.2.7	0.0472171553085527	0.366219273723893	0.0107795683163065	0.0279253895778297	0.961666705179913	1	0.764726121887937	0.937352914892442
EC:4.2.2.8	8.56895195820939e-32	0.225734137817381	5.74024244548808e-05	0.000716338955115855	1.38125569526761e-28	1	0.0661451420103592	0.359342581491203
EC:4.2.2.9	3.5857400798589e-09	0.354347366153706	0.407372431843078	0.211451905991465	5.94208102510339e-06	1	0.993829579375743	0.992661871061317
EC:4.2.3.1	2.59685988287616e-64	0.16225776790031	0.0062212911222816	0.0185397426854604	6.22617164386599e-61	0.990683588642323	0.718296821566317	0.849763795240282
EC:4.2.3.118	1.35419643033929e-09	0.657738289947119	0.467242284674629	0.315874197590048	2.2688968084085e-06	1	1	1
EC:4.2.3.124	2.73826100682939e-14	0.743538619212283	0.20298101448321	0.104686282333125	5.51339703058762e-11	1	0.995888142133085	0.960667347331944
EC:4.2.3.130	5.66227689735577e-11	0.402900597137182	0.00249210324774453	0.000729618023520107	9.88926188421474e-08	0.971115883647459	0.464541198776434	0.26982448563328
EC:4.2.3.152	0.00124715952652533	0.345929106717897	0.0437716530303597	0.0743973013509756	0.308890947920918	1	0.908989671145509	0.9324459139302
EC:4.2.3.154	1.15221303349095e-08	0.748343583806912	0.490103050891978	0.470379233425426	1.9060791277857e-05	1	1	1
EC:4.2.3.155	5.02482257191961e-12	0.59896992322002	0.671543410573524	0.735327736545896	9.14821530161036e-09	1	1	1
EC:4.2.3.156	1.38171528296752e-11	0.452844067517003	0.503415404572357	0.57716431922196	1.78359743269224e-08	1	0.996804691771788	1
EC:4.2.3.158	7.52213800189055e-08	0.49352191198646	0.511021141602726	0.512601731223725	0.00012152016249335	1	0.994878122926499	1
EC:4.2.3.169	1.77120993179528e-07	0.730557457910749	0.641032539268494	0.668001022520397	0.000286085930070375	1	1	0.992305461462198
EC:4.2.3.181	1.51347488951126e-08	0.540195936382776	0.752832143365307	0.721644612548261	2.4953497304055e-05	1	1	1
EC:4.2.3.182	5.53061297526442e-07	0.600577143356569	0.693552303151475	0.618331382265982	0.000873878909466188	0.999552185040538	1	1
EC:4.2.3.3	3.2266550542559e-13	0.735429833161661	0.504372683114821	0.371243146738676	6.23463343452091e-10	1	1	0.992429341096078
EC:4.2.3.31	7.5630336160426e-09	0.589453643177366	0.144694388791998	0.194291410480893	1.24517630342765e-05	1	0.986397210274984	0.990611148924763
EC:4.2.3.4	7.50973137228719e-51	0.418231474726732	0.201697742087326	0.324297449393857	1.56562292137986e-47	1	1	1
EC:4.2.3.5	1.28997791854416e-53	0.52148712363485	0.393476915886809	0.460886671741711	2.78900873005618e-50	1	1	1
EC:4.2.3.62	5.29807510205385e-07	0.75655976231998	0.759864184766837	0.451941860605028	0.000846766501325888	1	1	1
EC:4.2.3.90	7.26765869707435e-13	0.61858263167177	0.306588761252945	0.213850800182611	1.36468147893254e-09	1	0.985708602727628	0.981910067270727
EC:4.2.3.97	1.17225834190757e-07	0.734439110560617	0.747479317653422	0.577494886270479	0.000188689038352742	1	1	1
EC:4.2.3.98	3.54187540823215e-05	0.587343859330541	0.523146871277272	0.573300391169035	0.0129067272210211	1	1	1
EC:4.2.99.18	2.80045609079242e-56	0.164248465770079	0.0258507485513355	0.110721572404889	6.27048979662926e-53	0.991242219865988	0.904777778122676	0.980733490732508
EC:4.2.99.20	3.82436131742364e-71	0.29456948623511	0.0265711816247986	0.0555923954225852	9.50585240061944e-68	0.999705650508604	0.815548872450324	0.934577770323603
EC:4.2.99.21	1.84172815886896e-12	0.55291865430952	0.487522150639278	0.659309470899465	3.36427607300349e-09	1	1	1
EC:4.3.1.1	7.50036491614186e-41	0.187181065137191	0.000270860936473114	0.00314261294497103	1.36557916397139e-37	0.978645994683947	0.221781236778544	0.569091922609123
EC:4.3.1.12	7.93267484686111e-10	0.611925633848769	0.685900281018865	0.719036764921058	1.34584876844597e-06	1	0.995385313240776	1
EC:4.3.1.14	4.3158185358827e-14	0.714946543920321	0.597973628678869	0.684247870343502	8.50265691187957e-11	1	1	1
EC:4.3.1.15	3.48290403039478e-06	0.7303559327731	0.600259579193443	0.530361116800497	0.00542830339205082	1	1	1
EC:4.3.1.16	1.5551454375955e-38	0.266976880322809	0.512164249829925	0.322316401146843	2.73582682875539e-35	1	1	1
EC:4.3.1.17	7.75833315205561e-33	0.637257237577176	0.0011301761304639	0.00542128163416763	1.27300162610497e-29	1	0.361492412409301	0.697357612509518
EC:4.3.1.18	2.45824194333721e-13	0.53198303310674	0.628949345033246	0.696356552264112	4.64966395247179e-10	0.99733245004865	1	1
EC:4.3.1.19	1.40907551887924e-60	0.208798644642175	0.0122605355648211	0.0366686760904432	3.26776245845057e-57	1	0.766279594355553	0.931910387400331
EC:4.3.1.2	1.06100891961169e-13	0.750077095672604	0.536131567618455	0.490144134486104	2.04930039951479e-10	1	0.994703052184631	1
EC:4.3.1.23	2.08513761812412e-15	0.622733310887466	0.0923298776420257	0.107445237463624	4.36733635367226e-12	1	0.965839704477385	0.954661008454061
EC:4.3.1.24	1.46324935675068e-09	0.654616043927725	0.112934746499469	0.142821570400292	2.46106161334511e-06	1	0.985605092653497	0.973912148560516
EC:4.3.1.27	0.0300741290902735	0.670417243523863	0.333827084196137	0.58070158832154	0.834992968580364	1	0.998880210931055	1
EC:4.3.1.28	3.91318359251047e-07	0.704878776614803	0.619063757599134	0.594270681521586	0.000625988434708622	1	0.999911811499877	1
EC:4.3.1.29	4.03516569506998e-18	0.48998543401516	0.124910365599222	0.283163127573347	5.65790650476466e-15	1	0.984125639513249	0.99642899395186
EC:4.3.1.3	9.79452615283084e-54	0.738766967520791	0.439372401014961	0.295279135897599	2.10732997995515e-50	1	1	1
EC:4.3.1.30	6.66121137415931e-10	0.701331981643819	0.120323465816116	0.0833082706826214	1.12316978222345e-06	1	0.989759833546027	0.996135319167522
EC:4.3.1.32	1.55344003260893e-06	0.67636803313567	0.171949131476843	0.29489847082404	0.00245317552696316	1	0.983185174030466	1
EC:4.3.1.7	7.06700844733418e-27	0.601936417866741	0.663651943047533	0.606430271933353	1.0836102218078e-23	1	0.994257113736902	1
EC:4.3.1.9	0.00115437689428564	0.715170390375508	0.413968224972671	0.3766837785851	0.221157603075381	1	1	0.990367726556978
EC:4.3.2.1	4.46820985932108e-60	0.261409842384726	0.0281343166404382	0.0433010918761637	1.03548110094657e-56	0.993817681097133	0.809867754748884	0.854612290224785
EC:4.3.2.10	9.2361600834195e-55	0.496845033136116	0.0876922657852561	0.114775292776035	2.0215678446854e-51	1	0.912774748423725	0.935102425159146
EC:4.3.2.2	4.58420412040574e-58	0.389854221820999	0.0765346399337571	0.146521023746765	1.04212599352473e-54	0.998529351709539	0.906349500590404	0.965644580351459
EC:4.3.2.3	4.28380826330286e-41	0.700102811689125	0.0301244936525939	0.0334811136431173	7.8619543977976e-38	1	0.826543705252286	0.907362290102958
EC:4.3.2.6	1.06699024615686e-12	0.701801604819657	0.599716178462274	0.735422755259085	2.01214462106081e-09	1	1	1
EC:4.3.2.7	0.136375262994166	0.531637830639968	0.130265217554693	0.200771694565899	0.939197338298386	1	0.9609983042967	0.986048082046967
EC:4.3.3.5	7.30818164547942e-13	0.659036449632446	0.143036589143987	0.288975833486797	9.64341719745321e-10	1	0.982899743470426	0.995411305557294
EC:4.3.3.6	2.60605171505906e-45	0.604332751581007	0.143475967482711	0.160868526992046	5.07470028834385e-42	1	0.993241100918221	0.98336950571401
EC:4.3.3.7	1.4575980370966e-60	0.336610741084353	0.209392604435504	0.238921062193505	3.39419283796488e-57	0.989385799140077	0.992175586734014	0.980849950814377
EC:4.3.99.3	4.40134389859314e-39	0.139636663582181	0.000286091773406459	0.00161267121854825	7.82677247912746e-36	0.993012013461434	0.147901376572643	0.44851136598348
EC:4.3.99.4	5.59502253555388e-11	0.686578320735097	0.344437965536274	0.187181865497336	9.54348497363838e-08	1	1	0.991859919086637
EC:4.4.1.1	4.80825136932512e-12	0.22551237513846	0.000995127689558962	0.00372659482277674	6.25611185082712e-09	1	0.422235915709236	0.505814480336789
EC:4.4.1.11	1.19652976257794e-43	0.191027075628393	0.000409709235464946	0.000835861495437122	2.27410950019898e-40	1	0.296199098173303	0.397054345321358
EC:4.4.1.13	3.62331022358705e-50	0.307734665396195	0.526217544055018	0.541435712964849	7.50847249083016e-47	0.97953749150935	1	1
EC:4.4.1.15	0.161921946625381	0.669507696419894	0.702942669103067	0.687523046713028	0.951272489498478	1	1	1
EC:4.4.1.16	2.47358437205233e-07	0.683778958170727	0.587696976649615	0.461095414566583	0.000303473196022412	1	1	0.993755315757481
EC:4.4.1.19	3.03676175775773e-06	0.670074670273823	0.513994292884823	0.738518058203827	0.00371217290312556	1	1	1
EC:4.4.1.21	2.22440480352956e-07	0.678855371596266	0.726940052330749	0.745805039506911	0.000353319299503642	1	1	1
EC:4.4.1.22	2.45859029562142e-37	0.665884061085943	0.0367118950529104	0.0148686556859329	4.23225331505109e-34	1	0.878243537232386	0.734483914222353
EC:4.4.1.23	2.84898636718057e-54	0.207778775542804	0.229320262354665	0.450888804543236	6.21023699079087e-51	0.997253153680784	0.99665219757609	1
EC:4.4.1.24	6.68388580374719e-18	0.592228852047771	0.218894154914349	0.502517194165822	9.30668356936877e-15	1	0.996394223932347	1
EC:4.4.1.25	3.48897622761444e-05	0.654590841082454	0.169081138625941	0.0993748918365617	0.0201678889704803	1	0.972787602238143	0.960791410177363
EC:4.4.1.3	6.37896058700134e-33	0.497020396602076	0.355561983100958	0.479238879386974	1.039028016425e-29	1	0.988457963737161	1
EC:4.4.1.37	6.87536081663774e-30	0.222876914899256	0.00024618508012939	0.00423497071294708	1.08836327119771e-26	1	0.265555491475631	0.730457085077349
EC:4.4.1.5	1.83142110073303e-36	0.55728468748327	0.579795247284521	0.693983805366966	3.13595625648723e-33	1	1	1
EC:4.5.1.3	1.05729464246196e-09	0.614755106964037	0.257545998635106	0.136704257012901	1.78364612053901e-06	1	0.994530798406036	0.966700078284057
EC:4.6.1.1	5.20792606376409e-52	0.446355083161997	0.0895494371113512	0.168579270845104	1.10293916345654e-48	1	0.958339009771525	0.977095681696516
